Date;Zone;Carbon Intensity;consumption;production;import;export;fossilFreePercentage;renewablePercentage;powerConsumptionTotal;powerProductionTotal;powerImportTotal;powerExportTotal
20/01/2020 18:00;PT;143;{'nuclear': None, 'geothermal': None, 'biomass': 285, 'coal': None, 'wind': 3030, 'solar': None, 'hydro': 2505, 'gas': 1794, 'oil': None, 'unknown': 27, 'hydro discharge': 699, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 391, 'coal': None, 'wind': 4151, 'solar': None, 'hydro': 3431, 'gas': 2458, 'oil': None, 'unknown': 37, 'hydro discharge': 958, 'battery discharge': None};{'ES': 0};{'ES': 3085};78;78;8341;11426;0;3085
21/01/2020 00:00;PT;113;{'nuclear': None, 'geothermal': None, 'biomass': 328, 'coal': None, 'wind': 3408, 'solar': None, 'hydro': 1114, 'gas': 1044, 'oil': None, 'unknown': 30, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 392, 'coal': None, 'wind': 4074, 'solar': None, 'hydro': 1332, 'gas': 1248, 'oil': None, 'unknown': 36, 'hydro discharge': -95, 'battery discharge': None};{'ES': 0};{'ES': 1063};82;82;5924;7082;0;1063
21/01/2020 06:00;PT;133;{'nuclear': None, 'geothermal': None, 'biomass': 253, 'coal': None, 'wind': 2611, 'solar': None, 'hydro': 1323, 'gas': 1131, 'oil': None, 'unknown': 22, 'hydro discharge': 354, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 378, 'coal': None, 'wind': 3900, 'solar': None, 'hydro': 1976, 'gas': 1690, 'oil': None, 'unknown': 33, 'hydro discharge': 529, 'battery discharge': None};{'ES': 0};{'ES': 2812};80;80;5694;8506;0;2812
21/01/2020 12:00;PT;159;{'nuclear': None, 'geothermal': None, 'biomass': 275, 'coal': None, 'wind': 2396, 'solar': 359, 'hydro': 1986, 'gas': 1804, 'oil': None, 'unknown': 26, 'hydro discharge': 901, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 379, 'coal': None, 'wind': 3305, 'solar': 495, 'hydro': 2739, 'gas': 2488, 'oil': None, 'unknown': 36, 'hydro discharge': 1242, 'battery discharge': None};{'ES': 0};{'ES': 2937};76;76;7747;10684;0;2937
21/01/2020 18:00;PT;162;{'nuclear': None, 'geothermal': None, 'biomass': 274, 'coal': None, 'wind': 2705, 'solar': None, 'hydro': 2255, 'gas': 1994, 'oil': None, 'unknown': 25, 'hydro discharge': 1145, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 374, 'coal': None, 'wind': 3699, 'solar': None, 'hydro': 3084, 'gas': 2727, 'oil': None, 'unknown': 34, 'hydro discharge': 1565, 'battery discharge': None};{'ES': 0};{'ES': 3085};76;76;8398;11483;0;3085
22/01/2020 00:00;PT;121;{'nuclear': 11, 'geothermal': None, 'biomass': 375, 'coal': 2, 'wind': 3417, 'solar': 0, 'hydro': 993, 'gas': 1124, 'oil': 0, 'unknown': 24, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 378, 'coal': None, 'wind': 3437, 'solar': None, 'hydro': 999, 'gas': 1126, 'oil': None, 'unknown': 24, 'hydro discharge': -61, 'battery discharge': None};{'ES': 43};{'ES': 0};81;80;5946;5964;43;0
22/01/2020 06:00;PT;156;{'nuclear': None, 'geothermal': None, 'biomass': 240, 'coal': 122, 'wind': 2045, 'solar': None, 'hydro': 1536, 'gas': 1117, 'oil': None, 'unknown': 15, 'hydro discharge': 609, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 373, 'coal': 190, 'wind': 3180, 'solar': None, 'hydro': 2389, 'gas': 1737, 'oil': None, 'unknown': 23, 'hydro discharge': 947, 'battery discharge': None};{'ES': 0};{'ES': 3156};78;78;5683;8839;0;3156
22/01/2020 12:00;PT;223;{'nuclear': None, 'geothermal': None, 'biomass': 263, 'coal': 205, 'wind': 1976, 'solar': 98, 'hydro': 1999, 'gas': 2674, 'oil': None, 'unknown': 19, 'hydro discharge': 524, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 367, 'coal': 286, 'wind': 2761, 'solar': 137, 'hydro': 2793, 'gas': 3736, 'oil': None, 'unknown': 26, 'hydro discharge': 732, 'battery discharge': None};{'ES': 0};{'ES': 3082};63;63;7756;10838;0;3082
22/01/2020 18:00;PT;223;{'nuclear': None, 'geothermal': None, 'biomass': 272, 'coal': 191, 'wind': 1299, 'solar': None, 'hydro': 2675, 'gas': 2689, 'oil': None, 'unknown': 20, 'hydro discharge': 1196, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 373, 'coal': 262, 'wind': 1779, 'solar': None, 'hydro': 3664, 'gas': 3684, 'oil': None, 'unknown': 27, 'hydro discharge': 1638, 'battery discharge': None};{'ES': 0};{'ES': 3085};65;65;8342;11427;0;3085
23/01/2020 00:00;PT;263;{'nuclear': None, 'geothermal': None, 'biomass': 357, 'coal': 711, 'wind': 2028, 'solar': None, 'hydro': 1115, 'gas': 1674, 'oil': None, 'unknown': 26, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 376, 'coal': 749, 'wind': 2135, 'solar': None, 'hydro': 1174, 'gas': 1763, 'oil': None, 'unknown': 27, 'hydro discharge': -7, 'battery discharge': None};{'ES': 0};{'ES': 306};59;59;5911;6224;0;306
23/01/2020 06:00;PT;263;{'nuclear': None, 'geothermal': None, 'biomass': 242, 'coal': 744, 'wind': 1530, 'solar': None, 'hydro': 1465, 'gas': 1460, 'oil': None, 'unknown': 21, 'hydro discharge': 192, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 378, 'coal': 1161, 'wind': 2388, 'solar': None, 'hydro': 2286, 'gas': 2279, 'oil': None, 'unknown': 32, 'hydro discharge': 299, 'battery discharge': None};{'ES': 0};{'ES': 3169};61;61;5654;8823;0;3169
23/01/2020 12:00;PT;270;{'nuclear': None, 'geothermal': None, 'biomass': 280, 'coal': 838, 'wind': 1523, 'solar': 167, 'hydro': 2126, 'gas': 2438, 'oil': None, 'unknown': 27, 'hydro discharge': 528, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 389, 'coal': 1164, 'wind': 2116, 'solar': 232, 'hydro': 2953, 'gas': 3387, 'oil': None, 'unknown': 37, 'hydro discharge': 733, 'battery discharge': None};{'ES': 0};{'ES': 3084};58;58;7927;11011;0;3084
23/01/2020 18:00;PT;271;{'nuclear': None, 'geothermal': None, 'biomass': 282, 'coal': 847, 'wind': 1369, 'solar': None, 'hydro': 2351, 'gas': 2494, 'oil': None, 'unknown': 26, 'hydro discharge': 888, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 388, 'coal': 1164, 'wind': 1881, 'solar': None, 'hydro': 3232, 'gas': 3428, 'oil': None, 'unknown': 36, 'hydro discharge': 1220, 'battery discharge': None};{'ES': 0};{'ES': 3092};59;59;8257;11349;0;3092
24/01/2020 00:00;PT;321;{'nuclear': 22, 'geothermal': 0, 'biomass': 393, 'coal': 948, 'wind': 1433, 'solar': 0, 'hydro': 1114, 'gas': 1978, 'oil': 0, 'unknown': 33, 'hydro discharge': None, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 392, 'coal': 944, 'wind': 1423, 'solar': None, 'hydro': 1104, 'gas': 1962, 'oil': None, 'unknown': 33, 'hydro discharge': -5, 'battery discharge': None};{'ES': 69};{'ES': 0};50;50;5922;5858;69;0
24/01/2020 06:00;PT;311;{'nuclear': None, 'geothermal': None, 'biomass': 255, 'coal': 777, 'wind': 669, 'solar': None, 'hydro': 1773, 'gas': 1942, 'oil': None, 'unknown': 21, 'hydro discharge': 174, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 383, 'coal': 1166, 'wind': 1003, 'solar': None, 'hydro': 2659, 'gas': 2913, 'oil': None, 'unknown': 32, 'hydro discharge': 261, 'battery discharge': None};{'ES': 0};{'ES': 2805};51;51;5612;8417;0;2805
24/01/2020 12:00;PT;307;{'nuclear': None, 'geothermal': None, 'biomass': 300, 'coal': 902, 'wind': 804, 'solar': 108, 'hydro': 2168, 'gas': 2716, 'oil': None, 'unknown': 27, 'hydro discharge': 613, 'battery discharge': None};{'nuclear': None, 'geothermal': None, 'biomass': 388, 'coal': 1166, 'wind': 1039, 'solar': 140, 'hydro': 2803, 'gas': 3511, 'oil': None, 'unknown': 35, 'hydro discharge': 793, 'battery discharge': None};{'ES': 0};{'ES': 2237};52;52;7638;9875;0;2237
